flux1:, 0.41, -7.41622052801242e-12
flux1:, 0.415050505050505, -7.75932969682039e-12
flux1:, 0.42010101010101, -8.31300026922629e-12
flux1:, 0.425151515151515, -8.81958583875245e-12
flux1:, 0.43020202020202, -9.29264018728553e-12
flux1:, 0.435252525252525, -9.96054697750117e-12
flux1:, 0.44030303030303, -1.0560680899752e-11
flux1:, 0.445353535353535, -1.12453716231138e-11
flux1:, 0.45040404040404, -1.20308372977381e-11
flux1:, 0.455454545454545, -1.27841954505617e-11
flux1:, 0.46050505050505, -1.37108929741683e-11
flux1:, 0.465555555555555, -1.46941479542517e-11
flux1:, 0.47060606060606, -1.57010855916654e-11
flux1:, 0.475656565656565, -1.68795115897338e-11
flux1:, 0.48070707070707, -1.81807455845672e-11
flux1:, 0.485757575757575, -1.95690120365241e-11
flux1:, 0.49080808080808, -2.10493183656192e-11
flux1:, 0.495858585858586, -2.28026100185274e-11
flux1:, 0.500909090909091, -2.4394677953615e-11
flux1:, 0.505959595959596, -2.62698336120198e-11
flux1:, 0.511010101010101, -2.4011059179239e-11
flux1:, 0.516060606060606, -9.45340859893874e-12
flux1:, 0.521111111111111, 8.22637672306726e-11
flux1:, 0.526161616161616, 4.44833569415563e-10
flux1:, 0.531212121212121, 1.94931144071179e-9
flux1:, 0.536262626262626, 7.45716027965025e-9
flux1:, 0.541313131313131, 2.73667345569657e-8
flux1:, 0.546363636363636, 9.45122222066625e-8
flux1:, 0.551414141414141, 3.11976273453752e-7
flux1:, 0.556464646464646, 9.7650723933159e-7
flux1:, 0.561515151515152, 2.90939426953766e-6
flux1:, 0.566565656565657, 8.23289132380458e-6
flux1:, 0.571616161616162, 2.21555032804904e-5
flux1:, 0.576666666666667, 5.66702662196921e-5
flux1:, 0.581717171717172, 1.37831949006435e-4
flux1:, 0.586767676767677, 3.18706527843718e-4
flux1:, 0.591818181818182, 7.00678403643367e-4
flux1:, 0.596868686868687, 0.00146456854827617
flux1:, 0.601919191919192, 0.00291050943430288
flux1:, 0.606969696969697, 0.00549916441472522
flux1:, 0.612020202020202, 0.00987852533124001
flux1:, 0.617070707070707, 0.0168717160136107
flux1:, 0.622121212121213, 0.0274022362196338
flux1:, 0.627171717171718, 0.0423246872522564
flux1:, 0.632222222222223, 0.0621584168209991
flux1:, 0.637272727272728, 0.0867735783050058
flux1:, 0.642323232323233, 0.115217510899808
flux1:, 0.647373737373738, 0.145560955904746
flux1:, 0.652424242424243, 0.174862040838831
flux1:, 0.657474747474748, 0.199634446402004
flux1:, 0.662525252525253, 0.216743336757088
flux1:, 0.667575757575758, 0.223904857999495
flux1:, 0.672626262626263, 0.219824612041567
flux1:, 0.677676767676768, 0.205126721055588
flux1:, 0.682727272727274, 0.182152650161119
flux1:, 0.687777777777779, 0.153738635333979
flux1:, 0.692828282828284, 0.123324158884484
flux1:, 0.697878787878789, 0.09412506843838
flux1:, 0.702929292929294, 0.0682709620303562
flux1:, 0.707979797979799, 0.0470803969133482
flux1:, 0.713030303030304, 0.0308808225158811
flux1:, 0.718080808080809, 0.0192499270258693
flux1:, 0.723131313131314, 0.0114112646239495
flux1:, 0.728181818181819, 0.00643182203007214
flux1:, 0.733232323232324, 0.00344605159761832
flux1:, 0.738282828282829, 0.00175569626086811
flux1:, 0.743333333333335, 8.50434205721509e-4
flux1:, 0.74838383838384, 3.91648767579605e-4
flux1:, 0.753434343434345, 1.71499586780272e-4
flux1:, 0.75848484848485, 7.13939521537371e-5
flux1:, 0.763535353535355, 2.82623041465442e-5
flux1:, 0.76858585858586, 1.06332620402673e-5
flux1:, 0.773636363636365, 3.80637767475133e-6
flux1:, 0.77868686868687, 1.2945655030172e-6
flux1:, 0.783737373737375, 4.18780245084571e-7
flux1:, 0.78878787878788, 1.28457132904014e-7
flux1:, 0.793838383838385, 3.75809947778447e-8
flux1:, 0.79888888888889, 1.04617407639346e-8
flux1:, 0.803939393939396, 2.79577356498087e-9
flux1:, 0.808989898989901, 6.81783904717365e-10
flux1:, 0.814040404040406, 1.32696430139876e-10
flux1:, 0.819090909090911, 7.22793166609989e-12
flux1:, 0.824141414141416, -1.75594766509343e-11
flux1:, 0.829191919191921, -2.1197645216671e-11
flux1:, 0.834242424242426, -2.21362357141119e-11
flux1:, 0.839292929292931, -2.12379913065806e-11
flux1:, 0.844343434343436, -2.04093403990025e-11
flux1:, 0.849393939393941, -1.93637971712794e-11
flux1:, 0.854444444444446, -1.86169733140276e-11
flux1:, 0.859494949494951, -1.78143559804409e-11
flux1:, 0.864545454545457, -1.70075147441741e-11
flux1:, 0.869595959595962, -1.65312838189763e-11
flux1:, 0.874646464646467, -1.58633128484395e-11
flux1:, 0.879696969696972, -1.52751418379687e-11
flux1:, 0.884747474747477, -1.47407493429928e-11
flux1:, 0.889797979797982, -1.41118476455817e-11
flux1:, 0.894848484848487, -1.36404092042042e-11
flux1:, 0.899898989898992, -1.30654856359398e-11
flux1:, 0.904949494949497, -1.27203138501052e-11
flux1:, 0.910000000000002, -1.23655959337387e-11
flux1:, 0.41, -6.79576322060309e-12
flux1:, 0.415050505050505, -7.04521788580227e-12
flux1:, 0.42010101010101, -7.30710861060927e-12
flux1:, 0.425151515151515, -7.57116730220191e-12
flux1:, 0.43020202020202, -7.84169729616395e-12
flux1:, 0.435252525252525, -8.1512462485204e-12
flux1:, 0.44030303030303, -8.5036672135315e-12
flux1:, 0.445353535353535, -8.8631240521169e-12
flux1:, 0.45040404040404, -9.22469628151852e-12
flux1:, 0.455454545454545, -9.63292039921574e-12
flux1:, 0.46050505050505, -1.01047121439409e-11
flux1:, 0.465555555555555, -1.06042948823531e-11
flux1:, 0.47060606060606, -1.11160206198025e-11
flux1:, 0.475656565656565, -1.16649341134041e-11
flux1:, 0.48070707070707, -1.22481990757357e-11
flux1:, 0.485757575757575, -1.28340516970544e-11
flux1:, 0.49080808080808, -1.34380961256453e-11
flux1:, 0.495858585858586, -1.40987061190674e-11
flux1:, 0.500909090909091, -1.4735337951718e-11
flux1:, 0.505959595959596, -1.48339179472481e-11
flux1:, 0.511010101010101, -1.17361096720781e-11
flux1:, 0.516060606060606, 7.33664717460939e-12
flux1:, 0.521111111111111, 9.7171230501036e-11
flux1:, 0.526161616161616, 4.75254734036609e-10
flux1:, 0.531212121212121, 1.96274426488026e-9
flux1:, 0.536262626262626, 7.52524566899099e-9
flux1:, 0.541313131313131, 2.73569956940031e-8
flux1:, 0.546363636363636, 9.46785126301513e-8
flux1:, 0.551414141414141, 3.11861205101053e-7
flux1:, 0.556464646464646, 9.768923563614e-7
flux1:, 0.561515151515152, 2.90892806731472e-6
flux1:, 0.566565656565657, 8.23362448947936e-6
flux1:, 0.571616161616162, 2.21540930621721e-5
flux1:, 0.576666666666667, 5.66711982114239e-5
flux1:, 0.581717171717172, 1.37828471526863e-4
flux1:, 0.586767676767677, 3.18705994954114e-4
flux1:, 0.591818181818182, 7.00671736510683e-4
flux1:, 0.596868686868687, 0.00146456266407678
flux1:, 0.601919191919192, 0.00291049971733397
flux1:, 0.606969696969697, 0.00549913364131739
flux1:, 0.612020202020202, 0.00987850625383579
flux1:, 0.617070707070707, 0.016872078647304
flux1:, 0.622121212121213, 0.027397336709699
flux1:, 0.627171717171718, 0.0423478638650204
flux1:, 0.632222222222223, 0.0622036957745194
flux1:, 0.637272727272728, 0.0867818216545891
flux1:, 0.642323232323233, 0.115215290689438
flux1:, 0.647373737373738, 0.145534008792469
flux1:, 0.652424242424243, 0.174758398200099
flux1:, 0.657474747474748, 0.199689116992144
flux1:, 0.662525252525253, 0.216849872527152
flux1:, 0.667575757575758, 0.223819580682448
flux1:, 0.672626262626263, 0.219822617755104
flux1:, 0.677676767676768, 0.205155700467496
flux1:, 0.682727272727274, 0.182143752504452
flux1:, 0.687777777777779, 0.153723669946784
flux1:, 0.692828282828284, 0.12333684726174
flux1:, 0.697878787878789, 0.0941287537666608
flux1:, 0.702929292929294, 0.0682574712149255
flux1:, 0.707979797979799, 0.0470922850750084
flux1:, 0.713030303030304, 0.0308749724970043
flux1:, 0.718080808080809, 0.0192506503037549
flux1:, 0.723131313131314, 0.011412122966457
flux1:, 0.728181818181819, 0.00643102600273815
flux1:, 0.733232323232324, 0.00344638742922757
flux1:, 0.738282828282829, 0.00175565926411919
flux1:, 0.743333333333335, 8.50429481490037e-4
flux1:, 0.74838383838384, 3.91639600909833e-4
flux1:, 0.753434343434345, 1.71495876362208e-4
flux1:, 0.75848484848485, 7.13941449472775e-5
flux1:, 0.763535353535355, 2.82632000312628e-5
flux1:, 0.76858585858586, 1.06366238969765e-5
flux1:, 0.773636363636365, 3.80521325920077e-6
flux1:, 0.77868686868687, 1.29464985796609e-6
flux1:, 0.783737373737375, 4.18266365322455e-7
flux1:, 0.78878787878788, 1.28801337814593e-7
flux1:, 0.793838383838385, 3.75988087612328e-8
flux1:, 0.79888888888889, 1.05173824294195e-8
flux1:, 0.803939393939396, 2.75830060952379e-9
flux1:, 0.808989898989901, 6.84101397373966e-10
flux1:, 0.814040404040406, 1.39432924275535e-10
flux1:, 0.819090909090911, 1.36381467377262e-11
flux1:, 0.824141414141416, -1.49047914412217e-11
flux1:, 0.829191919191921, -1.86270177575498e-11
flux1:, 0.834242424242426, -1.86925578583164e-11
flux1:, 0.839292929292931, -1.75516209665963e-11
flux1:, 0.844343434343436, -1.67387908332856e-11
flux1:, 0.849393939393941, -1.57860220623583e-11
flux1:, 0.854444444444446, -1.49385076306262e-11
flux1:, 0.859494949494951, -1.42018517136927e-11
flux1:, 0.864545454545457, -1.33330544604507e-11
flux1:, 0.869595959595962, -1.27468826763166e-11
flux1:, 0.874646464646467, -1.20687985037411e-11
flux1:, 0.879696969696972, -1.13898250340933e-11
flux1:, 0.884747474747477, -1.08940364282264e-11
flux1:, 0.889797979797982, -1.03984835577679e-11
flux1:, 0.894848484848487, -9.98739463893138e-12
flux1:, 0.899898989898992, -9.44916358619713e-12
flux1:, 0.904949494949497, -9.15381576683372e-12
flux1:, 0.910000000000002, -8.70144303151669e-12
